Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,UPI_Remitter_Bank,Bank_CAELS_Score,Bank_Risk_Tier
17912.51583,22,2,Student,Tier_2,3582.503166,2475.49339,458.6939856,2176.051977,1130.917087,440.0758113,850.8975744,1156.063448,665.0177236,1470.620434,186.2759877,Bank of Maharashtra,0.812,Low Risk
35389.02988,33,2,Professional,Tier_1,10616.70896,5497.352922,1452.66946,3900.043798,2188.59033,1584.771167,1026.626357,1828.679881,1530.339826,2632.342629,728.7625313,HDFC Bank Ltd.,0.013,High Risk
32219.76265,55,0,Retired,Tier_1,9665.928795,2677.067702,891.5407696,4201.619802,2291.062658,695.683771,1398.585024,2237.107602,1394.924025,0.0,444.7040618,Indian Overseas Bank,0.904,Low Risk
31551.19639,46,1,Retired,Tier_2,6310.239278,0.0,766.0345621,3366.668116,1600.655825,671.2709894,710.4531786,2075.757512,1570.338129,2581.992263,679.4267118,IDFC FIRST Bank,0.221,High Risk
45610.82938,43,2,Retired,Tier_1,13683.24881,0.0,1610.721325,4953.390782,3433.126543,2087.816468,1043.126869,3455.631033,1621.533955,2432.912635,1129.027843,Punjab National Bank,0.915,Low Risk
11372.29147,39,1,Student,Tier_3,1705.843721,1403.273673,535.4317263,1678.803078,711.1438385,419.9116341,233.6833299,491.0342872,360.6263192,774.8494785,205.4823505,ICICI Bank Ltd.,0.117,High Risk
41691.01357,41,1,Self_Employed,Tier_2,8338.202714,0.0,1296.151729,4462.236586,2235.094978,846.3305398,874.0073943,2767.527627,1955.049218,2355.565993,588.3119055,Bank of Baroda,0.575,Medium Risk
21104.8835,30,0,Retired,Tier_2,4220.9767,2728.841283,828.9107129,2749.246941,1377.785064,791.9031892,599.6187643,914.4881415,879.055549,0.0,234.2329322,Bank of Baroda,0.575,Medium Risk
35204.82481,60,3,Professional,Tier_3,5280.723721,0.0,1496.204499,4911.390206,2312.536155,1147.844669,1739.061932,2529.13069,1746.48394,3113.901424,478.526067,ICICI Bank Ltd.,0.117,High Risk
64529.67902,38,3,Student,Tier_3,9679.451853,11906.10385,2931.872376,8029.772751,3956.608161,2443.870608,1801.141638,2965.931862,2613.288131,4654.787781,979.6572199,IDBI Bank Ltd.,0.833,Low Risk
11264.74079,18,4,Student,Tier_2,2252.948157,776.0625421,239.3849957,1536.962596,820.4632725,464.4337914,500.5105363,626.5176166,420.1379337,985.4874029,244.9836298,Union Bank of India,0.8,Low Risk
23954.65,21,3,Retired,Tier_2,4790.93,4064.254058,841.6354927,3082.985972,1316.153543,938.0739231,807.896371,1032.715085,944.9487533,1633.615485,590.8065918,Yes Bank Ltd.,0.155,High Risk
27285.89752,20,2,Professional,Tier_2,5457.179504,0.0,1280.385705,4090.516973,2158.035452,1323.991337,1083.410823,1101.370663,929.6930837,1921.977629,645.1288286,Central Bank of India,1.0,Low Risk
19881.35195,40,0,Professional,Tier_2,3976.27039,0.0,572.6209246,2067.163865,1529.496202,732.6382089,776.7339326,1551.401739,670.5538776,0.0,328.0734473,Bank of Maharashtra,0.812,Low Risk
61624.58996,33,1,Retired,Tier_2,12324.91799,10209.7141,1369.954424,6876.290768,4427.987066,2060.30882,1692.473008,2970.20868,2754.117297,3428.60102,1065.803923,Yes Bank Ltd.,0.155,High Risk
16859.03466,62,0,Professional,Tier_3,2528.855199,2565.455138,525.0941354,2167.583191,952.0508143,504.7951799,648.2495774,729.6664842,550.953743,0.0,459.6968295,Federal Bank Ltd.,0.276,High Risk
19237.79939,30,4,Student,Tier_3,2885.669909,0.0,797.6575264,2416.104315,1306.437574,491.5810826,898.3870385,840.2739638,768.1782601,982.3476636,343.4837762,UCO Bank,0.96,Low Risk
17000.82845,56,4,Student,Tier_3,2550.124268,0.0,838.2177279,1779.584618,1150.409532,669.964572,426.6957084,1202.542044,744.9246573,1262.347864,394.4009675,State Bank of India,0.521,Medium Risk
71868.76236,48,4,Retired,Tier_1,21560.62871,0.0,2651.899028,9156.351267,4350.594152,2625.325837,2066.893306,4627.303867,3297.471235,3672.684124,1250.54826,IDBI Bank Ltd.,0.833,Low Risk
20231.52622,41,1,Professional,Tier_1,6069.457866,1763.774609,969.5992133,2133.567591,1288.167489,771.7056851,697.6367914,1335.428666,712.8694838,1331.028207,591.1462665,Indian Bank,0.698,Medium Risk
43346.83518,64,4,Self_Employed,Tier_1,13004.05055,0.0,2083.243246,5832.436695,2381.387253,2063.961424,1767.09361,3182.849866,2104.912988,3643.185487,859.8529577,Union Bank of India,0.8,Low Risk
145730.8552,32,4,Retired,Tier_3,21859.62827,0.0,6477.489862,19325.48238,8471.10066,6740.774944,4338.269283,7521.942182,6472.194651,11574.87531,3197.461527,Bank of Maharashtra,0.812,Low Risk
28257.04043,22,4,Student,Tier_1,8477.11213,1631.05069,942.3396809,2919.65745,1640.357657,846.3243376,827.9917407,2216.917856,1277.986265,1994.005909,612.0321498,IDFC FIRST Bank,0.221,High Risk
73028.21882,39,1,Retired,Tier_1,21908.46565,0.0,3060.679118,9006.517994,4015.904178,1697.017924,3180.333882,2934.32851,2411.483382,4675.849013,1964.265741,Canara Bank,0.805,Low Risk
114237.6182,39,4,Retired,Tier_3,17135.64272,0.0,5434.59843,15485.78999,6598.526207,3614.970617,5210.338697,8354.199817,4724.980941,10780.13009,1409.565665,Canara Bank,0.805,Low Risk
68234.52236,28,2,Student,Tier_1,20470.35671,0.0,3107.469245,9555.177965,4746.098948,2566.649933,2079.786441,4597.311162,2369.470667,3946.24276,1998.50197,Karnataka Bank,0.536,Medium Risk
29599.46624,41,0,Self_Employed,Tier_1,8879.839873,0.0,1092.767241,3013.853919,2186.05701,837.2248871,789.5453561,2004.972829,1043.837092,0.0,430.9793187,ICICI Bank Ltd.,0.117,High Risk
50143.23394,62,4,Retired,Tier_3,7521.485091,8394.198681,2330.307337,6186.0782,3970.255981,1452.915534,2231.62094,2332.779834,2118.464407,2983.017412,793.2780434,IDBI Bank Ltd.,0.833,Low Risk
10711.2491,27,4,Self_Employed,Tier_2,2142.24982,0.0,484.3174974,1600.057489,615.8096391,468.3424427,430.3435858,636.4041763,441.2142483,997.6634054,230.3308991,Bank of Baroda,0.575,Medium Risk
16073.35376,64,0,Self_Employed,Tier_3,2411.003065,0.0,383.6921958,1915.746957,810.6116811,674.9480393,518.207181,1223.360616,729.0620679,0.0,198.835849,Kotak Mahindra Bank,0.0,High Risk
18494.20124,51,4,Student,Tier_2,3698.840248,2478.154807,526.4609633,2343.328224,1200.663593,755.6810349,878.6318725,1432.012564,585.6600651,978.5951075,428.8703723,Canara Bank,0.805,Low Risk
180131.4888,28,4,Retired,Tier_2,36026.29777,0.0,8147.349813,20708.01565,14175.54613,6078.048844,8620.314704,10850.50361,6836.589327,9894.081935,4021.962107,Indian Overseas Bank,0.904,Low Risk
15660.31445,60,2,Retired,Tier_1,4698.094335,0.0,672.5912126,1609.150658,1077.215952,522.2982092,660.540692,1035.371796,754.8366804,1096.453504,305.1024088,Indian Bank,0.698,Medium Risk
15474.84776,46,3,Self_Employed,Tier_3,2321.227164,2231.100646,487.5437054,2246.634356,1226.104223,315.9481095,743.9230829,999.1115336,497.8761885,1013.209676,345.5430027,Federal Bank Ltd.,0.276,High Risk
13014.45415,39,1,Retired,Tier_2,2602.89083,2314.489971,466.3394118,1712.326337,926.8776732,451.1571903,398.3911064,913.375965,541.2471365,905.0904647,142.0200062,Indian Overseas Bank,0.904,Low Risk
46948.29037,50,1,Self_Employed,Tier_1,14084.48711,3277.57056,2327.128408,5922.832148,3087.65325,969.4044041,2093.855995,3556.398095,1726.172165,2989.193246,1263.484776,IDFC FIRST Bank,0.221,High Risk
33625.82913,25,0,Student,Tier_2,6725.165826,0.0,1059.380018,4726.079717,1904.117588,1229.954146,1234.024698,2216.211387,1113.654564,0.0,791.8045504,State Bank of India,0.521,Medium Risk
71564.88805,49,2,Student,Tier_1,21469.46641,0.0,1908.117987,7682.732856,3864.562623,1451.996346,1740.060826,3044.082065,3058.418826,3638.285544,1752.812022,Canara Bank,0.805,Low Risk
51326.39358,57,1,Student,Tier_2,10265.27872,4154.436837,2071.366046,7362.764239,3819.485834,1907.865565,1733.290232,2522.89019,2216.466801,3335.205139,670.7258012,Central Bank of India,1.0,Low Risk
9943.166231,62,0,Self_Employed,Tier_1,2982.949869,0.0,251.0448016,1297.321294,605.1938801,258.8232605,204.9145974,631.4191817,447.1395238,0.0,168.8401485,Indian Overseas Bank,0.904,Low Risk
15726.94,40,0,Retired,Tier_3,2359.041001,1779.340098,361.7026114,2129.776517,927.4906283,737.2475862,682.6350518,1149.365421,612.3120304,0.0,280.2490055,IDBI Bank Ltd.,0.833,Low Risk
89430.37417,22,0,Retired,Tier_2,17886.07483,0.0,4147.404906,11718.3931,5919.441942,3667.289264,3430.014906,7071.040092,4340.376019,0.0,2018.768552,Central Bank of India,1.0,Low Risk
25496.9487,48,1,Professional,Tier_3,3824.542304,0.0,1182.418742,3598.945931,1990.24789,870.5448953,563.8462689,1343.661478,872.7172277,1834.801819,307.615011,Central Bank of India,1.0,Low Risk
77576.98794,46,3,Professional,Tier_2,15515.39759,7997.503815,3340.034838,10832.54504,4607.656255,2869.317148,2751.613382,5249.975093,2865.82669,5997.725473,1882.431709,Kotak Mahindra Bank,0.0,High Risk
26614.40534,23,0,Student,Tier_2,5322.881068,5123.001725,546.2032746,3422.426697,1337.027017,897.5066444,651.0527521,1830.920024,1132.697253,0.0,477.4684361,Bank of Maharashtra,0.812,Low Risk
13833.21022,42,4,Retired,Tier_2,2766.642045,0.0,362.6406985,1964.336342,1041.109037,418.053164,479.445572,761.1528003,429.5739891,1163.947126,192.3499031,Kotak Mahindra Bank,0.0,High Risk
23537.35561,42,3,Self_Employed,Tier_2,4707.471122,2300.076109,1030.22292,3278.084718,1787.509327,566.8350076,1159.865367,1265.605439,1109.120497,2035.16518,451.5781681,Axis Bank Ltd.,0.131,High Risk
13828.85768,48,3,Self_Employed,Tier_1,4148.657305,0.0,611.3493041,1730.974878,723.7432671,596.555139,458.618398,904.5867413,524.7076073,1358.438635,142.0199504,Central Bank of India,1.0,Low Risk
19082.18489,31,4,Self_Employed,Tier_2,3816.436979,3528.393253,659.2447138,1998.158347,1314.639065,626.188284,486.5459014,1060.440683,914.868075,1387.979189,218.1667579,IDBI Bank Ltd.,0.833,Low Risk
35231.40763,34,1,Retired,Tier_2,7046.281525,0.0,1590.431801,5050.78554,2180.630633,1594.555471,768.1729483,2809.363366,1211.383841,2131.540679,739.550599,Punjab National Bank,0.915,Low Risk
45172.18196,33,1,Retired,Tier_2,9034.436392,0.0,2061.267452,5365.054369,3408.570865,1901.867277,963.9111911,2846.822318,2193.224123,3789.359431,608.401511,Bank of India,0.815,Low Risk
8406.828759,45,2,Student,Tier_1,2522.048628,1091.30797,373.5472295,1185.07485,570.3149933,263.5053417,202.13926,425.8063089,378.0936797,456.1471065,165.7775348,Bank of India,0.815,Low Risk
29586.05027,26,1,Professional,Tier_1,8875.815082,1906.072339,1263.792147,4101.080573,1608.383307,1210.135868,664.3293798,1675.39637,1233.288247,2136.397519,515.2175847,Bank of Maharashtra,0.812,Low Risk
18763.33676,19,2,Retired,Tier_2,3752.667351,0.0,838.8208955,1956.107453,1245.571195,761.0552627,378.7146884,1388.577045,628.7690828,1813.200689,471.1353929,State Bank of India,0.521,Medium Risk
17858.24907,21,0,Self_Employed,Tier_1,5357.474722,0.0,419.494934,2028.957053,989.6665007,635.7371934,535.0970322,1013.57238,648.7782239,0.0,519.2732972,ICICI Bank Ltd.,0.117,High Risk
33359.58299,37,1,Retired,Tier_1,10007.8749,0.0,1187.169757,4716.267503,1984.153639,1383.602949,976.7195957,1617.091702,1203.197296,3212.438577,770.8258113,Kotak Mahindra Bank,0.0,High Risk
19314.10936,58,1,Professional,Tier_1,5794.232807,0.0,640.3325871,2493.975674,1295.994375,563.4616899,878.8043662,839.2250751,700.7685341,1103.433643,535.6895888,Karnataka Bank,0.536,Medium Risk
90641.10226,53,4,Professional,Tier_1,27192.33068,0.0,1964.916654,10526.32642,5536.635,2904.754727,2110.426964,4336.743446,2787.664429,7606.970795,2495.837968,Punjab National Bank,0.915,Low Risk
77606.16599,54,0,Self_Employed,Tier_1,23281.8498,11713.21262,3856.876972,8374.897868,5193.85808,1639.497706,3233.780561,5360.755284,2870.336754,0.0,1110.310379,HDFC Bank Ltd.,0.013,High Risk
77220.11784,23,2,Student,Tier_3,11583.01768,0.0,2780.693007,9393.749859,5218.396424,1992.713636,3494.688034,3773.578015,2947.749843,6951.240237,1785.655292,IDFC FIRST Bank,0.221,High Risk
20191.65147,18,0,Professional,Tier_2,4038.330293,0.0,908.4819194,2653.294631,1562.198375,851.1038865,507.189628,1444.585004,823.687832,0.0,452.0650862,Bank of India,0.815,Low Risk
13890.405,62,3,Professional,Tier_2,2778.080999,2251.893358,456.6138701,1633.790932,787.9407864,602.9226216,321.4098243,598.5464188,495.5105618,1334.878613,205.5303022,Yes Bank Ltd.,0.155,High Risk
32034.75237,20,4,Professional,Tier_3,4805.212856,0.0,947.1526714,4166.666908,2260.309109,1436.09056,787.2047925,1717.885745,1571.149488,2555.993174,471.586344,State Bank of India,0.521,Medium Risk
26600.19878,54,3,Professional,Tier_3,3990.029817,0.0,944.2665979,3740.747601,1786.419082,1313.594855,549.5968007,1193.596608,1118.98963,2177.97601,556.6880942,IDFC FIRST Bank,0.221,High Risk
18432.93208,62,2,Professional,Tier_2,3686.586416,1372.932018,448.9031573,2092.770481,1089.290953,878.2002644,492.1120351,773.8883707,762.0161519,936.573577,373.1752157,ICICI Bank Ltd.,0.117,High Risk
11711.9516,59,1,Retired,Tier_3,1756.792739,0.0,299.5894048,1223.642626,780.1698722,392.1099985,389.7950191,730.5583271,574.6274119,660.3709812,328.5415475,Canara Bank,0.805,Low Risk
29019.93496,20,1,Self_Employed,Tier_2,5803.986992,3277.353572,631.2609745,3162.769557,1653.184026,1411.551749,581.6739811,1449.243608,1348.69375,1643.420028,830.2348225,Bank of Maharashtra,0.812,Low Risk
21713.66577,60,1,Retired,Tier_2,4342.733155,0.0,993.4284586,2428.957415,1388.57429,813.2996146,909.5552147,1485.417559,1021.305146,1610.403871,410.3999234,IDBI Bank Ltd.,0.833,Low Risk
52032.83758,50,2,Student,Tier_3,7804.925638,0.0,1889.0003,5540.340841,3895.876296,1214.96601,1051.387965,3900.359893,2550.340336,4895.636034,1062.582212,Federal Bank Ltd.,0.276,High Risk
51074.34023,32,3,Professional,Tier_1,15322.30207,0.0,2532.738981,6144.247474,2730.112991,2233.980179,2104.19578,3132.524184,2282.666035,3205.10849,1013.693941,Karnataka Bank,0.536,Medium Risk
72373.28402,21,2,Student,Tier_2,14474.6568,5228.17279,3243.971313,8419.130531,3698.696478,2651.050833,2296.128013,4155.538744,2890.634328,5297.833749,1306.870134,Central Bank of India,1.0,Low Risk
10954.61622,32,2,Student,Tier_2,2190.923244,838.6709266,400.9076193,1305.61705,562.5358683,346.8100889,277.6258754,562.1415652,499.522702,911.52608,206.1143798,Union Bank of India,0.8,Low Risk
41348.82594,24,3,Self_Employed,Tier_2,8269.765188,0.0,1483.732385,4879.509334,2637.059592,1764.408623,1789.895228,2237.788261,1647.51951,3709.604818,1106.081452,Indian Bank,0.698,Medium Risk
16763.85058,64,1,Retired,Tier_1,5029.155173,2567.041078,588.1213602,1884.906453,1231.922427,625.0082562,714.9504371,879.738442,688.4875241,1499.895053,410.2171488,Central Bank of India,1.0,Low Risk
11300.71517,21,4,Student,Tier_3,1695.107275,1404.481137,245.1218187,1492.098691,587.0394398,508.1746054,325.5592826,609.2299442,362.1849674,630.1728877,287.0095464,Federal Bank Ltd.,0.276,High Risk
21291.66309,20,2,Student,Tier_1,6387.498928,1166.553642,460.2456759,2386.664144,1132.099229,848.2192462,729.1551518,1590.579863,717.0948222,2079.200108,458.375378,ICICI Bank Ltd.,0.117,High Risk
70538.69086,40,2,Student,Tier_2,14107.73817,13416.20401,2446.638959,10338.44806,3891.82717,2985.349621,2754.668219,5543.745503,2947.139971,6169.086349,1478.219821,Union Bank of India,0.8,Low Risk
22272.2765,31,3,Student,Tier_3,3340.841475,0.0,1046.544246,2582.116692,1407.15784,704.6966816,777.0942886,1635.723934,891.2821213,2157.601649,424.6062771,Indian Bank,0.698,Medium Risk
104958.0881,23,4,Professional,Tier_1,31487.42643,0.0,4144.873643,15498.08779,7977.731741,4661.671599,3497.220179,6488.792851,4535.357878,5637.201504,1602.085692,Punjab National Bank,0.915,Low Risk
46539.44321,50,2,Self_Employed,Tier_3,6980.916481,0.0,1672.778323,5095.875008,2753.466218,1040.335703,1363.886129,3413.914585,1504.619979,2620.438963,714.4069317,Yes Bank Ltd.,0.155,High Risk
21887.70357,26,0,Self_Employed,Tier_2,4377.540715,0.0,841.7202455,2283.041797,1455.672231,947.1652842,954.1979146,1465.347708,805.0934202,0.0,564.2381547,Bank of India,0.815,Low Risk
75886.29676,29,4,Self_Employed,Tier_3,11382.94451,11655.48632,2231.200789,8755.914779,3954.811597,3643.533447,1926.402339,4774.70622,2392.120264,7273.333903,1844.428752,IDFC FIRST Bank,0.221,High Risk
42841.82304,52,2,Student,Tier_3,6426.273456,2482.370238,1306.000687,4974.417286,2423.449066,1190.06814,1691.135789,3165.657063,1453.852741,3034.489486,1181.120304,Punjab National Bank,0.915,Low Risk
14227.11813,48,4,Student,Tier_2,2845.423626,0.0,600.4979516,1997.857982,744.6133881,647.6286832,465.6244597,1015.505932,427.9577715,1171.507026,347.7759482,State Bank of India,0.521,Medium Risk
132719.7139,20,0,Professional,Tier_3,19907.95708,0.0,3485.447166,18402.13254,7152.705523,4565.578026,6021.537906,8657.867811,5261.622179,0.0,2120.252673,IDFC FIRST Bank,0.221,High Risk
36920.99798,63,0,Student,Tier_2,7384.199596,0.0,927.9242349,4034.851799,2157.815703,1830.703782,1671.499562,2377.681966,1600.135673,0.0,536.6273561,IDBI Bank Ltd.,0.833,Low Risk
30454.51732,53,4,Retired,Tier_2,6090.903464,4813.105159,1083.188416,4450.370802,1612.119811,1437.014496,1239.519509,1844.589283,1298.151337,2660.0307,478.881688,Axis Bank Ltd.,0.131,High Risk
15131.38776,30,1,Retired,Tier_2,3026.277551,2657.763163,639.093522,1781.089873,888.4778899,687.74991,659.504297,844.7648776,675.0807336,976.3502339,202.1345762,Kotak Mahindra Bank,0.0,High Risk
77078.77846,30,4,Student,Tier_1,23123.63354,0.0,2250.469811,11512.77646,4119.083604,2872.995568,3062.680339,5283.686828,3488.912853,3857.195684,1689.258428,HDFC Bank Ltd.,0.013,High Risk
45377.56063,51,3,Retired,Tier_3,6806.634094,0.0,1472.672618,6727.719927,3056.785077,2259.001448,983.9469598,2241.891332,1684.716604,4481.667734,785.1981926,Yes Bank Ltd.,0.155,High Risk
49629.62461,38,1,Retired,Tier_1,14888.88738,0.0,1810.815134,5640.191124,2491.619658,1169.223512,1854.148075,3017.699895,1999.22091,4844.779285,1316.408628,IndusInd Bank Ltd.,0.144,High Risk
19988.8038,51,0,Self_Employed,Tier_1,5996.64114,0.0,932.4142895,2449.694466,1421.943414,570.10713,615.888884,965.8996693,676.6549136,0.0,226.9181408,State Bank of India,0.521,Medium Risk
58467.89728,59,1,Student,Tier_2,11693.57946,6480.623167,2267.121783,8316.772425,3382.460452,2696.607141,2041.540867,4221.609163,2853.071119,5416.291831,1117.262903,UCO Bank,0.96,Low Risk
62218.24325,60,0,Self_Employed,Tier_2,12443.64865,0.0,2838.901066,7161.010134,4236.649325,1824.643252,1326.882205,4700.900814,2547.362937,0.0,1761.6875,IndusInd Bank Ltd.,0.144,High Risk
17569.68178,45,0,Retired,Tier_2,3513.936357,0.0,555.1675137,2151.441059,1129.425684,704.8722025,796.9767387,1061.22667,868.0593566,0.0,296.7395518,Central Bank of India,1.0,Low Risk
9656.248994,64,0,Self_Employed,Tier_2,1931.249799,0.0,363.3716617,1058.622446,521.1186467,445.8446905,457.146538,540.4284271,459.6091881,0.0,138.2952587,Bank of Baroda,0.575,Medium Risk
47765.12779,52,3,Retired,Tier_2,9553.025558,0.0,1887.740325,5963.613385,3805.16034,2088.72026,2176.756683,1994.054943,2168.483544,3092.752106,972.4846897,Axis Bank Ltd.,0.131,High Risk
8520.881705,31,3,Self_Employed,Tier_1,2556.264511,1390.364991,404.1350849,968.6608325,557.4661735,365.2334888,320.1560498,448.1488797,399.4405567,471.7664267,118.8597083,Bank of Baroda,0.575,Medium Risk
33879.49635,35,2,Student,Tier_3,5081.924452,0.0,1497.692597,3580.732312,2403.480963,1546.477026,1516.124236,1789.367001,1350.871587,2664.347885,805.2610338,UCO Bank,0.96,Low Risk
20976.46926,36,3,Retired,Tier_2,4195.293851,1960.92543,511.5526123,2822.719889,1608.142929,553.3487577,727.5730872,1114.854567,663.5062525,1230.673467,600.2567562,State Bank of India,0.521,Medium Risk
79529.62154,36,0,Student,Tier_1,23858.88646,5423.395503,3194.712806,9375.183297,4491.986355,1610.935068,3491.367927,4507.559748,3558.108508,0.0,1817.81877,Punjab National Bank,0.915,Low Risk
21909.54242,50,4,Professional,Tier_1,6572.862727,0.0,472.450075,2773.526241,1300.957463,967.9902646,754.1030766,1172.486582,1053.002828,1564.410225,238.9238199,Canara Bank,0.805,Low Risk
72749.04358,52,1,Retired,Tier_2,14549.80872,14228.95028,3623.266842,9290.318428,3752.62056,3018.410103,3338.887207,3422.859964,3446.01327,5224.03614,1273.719073,Union Bank of India,0.8,Low Risk
19882.29876,37,4,Self_Employed,Tier_2,3976.459751,1007.136841,641.6002995,2575.327468,1160.294043,925.5276628,588.0281891,1512.243404,878.4860165,1296.91724,252.9161187,ICICI Bank Ltd.,0.117,High Risk
66765.74741,46,0,Professional,Tier_3,10014.86211,8580.900213,2673.847628,9249.092882,4766.213694,1905.667029,3249.57472,4343.753885,2074.173677,0.0,1441.84061,Yes Bank Ltd.,0.155,High Risk
155939.8907,25,4,Student,Tier_1,46781.9672,0.0,3996.825348,21189.5931,11601.82205,7690.727289,3333.690568,8134.055624,5529.895114,14071.67066,1585.262155,Federal Bank Ltd.,0.276,High Risk
12765.67172,42,1,Student,Tier_3,1914.850757,0.0,554.7345001,1761.254606,696.1579467,299.2610404,464.4607052,944.4088522,594.1656279,1066.421035,250.522432,Karnataka Bank,0.536,Medium Risk
37895.257,34,2,Student,Tier_2,7579.051399,0.0,1548.180898,5328.06006,2519.993512,945.195035,1357.642732,1873.006708,1295.868702,2241.755762,639.8091409,Karnataka Bank,0.536,Medium Risk
270486.8043,18,2,Professional,Tier_2,54097.36086,0.0,8251.234205,32392.60486,14048.15737,9586.55619,10516.1654,12272.05664,8308.617399,13921.89738,4600.442628,Canara Bank,0.805,Low Risk
31641.46497,55,3,Retired,Tier_3,4746.219746,2047.982734,974.5312441,4419.749779,2247.958696,1316.800782,1124.2198,1392.850287,993.2637078,1759.694698,685.1237319,Union Bank of India,0.8,Low Risk
31520.1807,47,4,Retired,Tier_3,4728.027105,0.0,1274.505083,3717.55293,1610.347023,1081.174774,1228.743295,1983.757157,1543.178887,1829.355499,466.7496072,Indian Overseas Bank,0.904,Low Risk
56373.35059,45,3,Student,Tier_2,11274.67012,0.0,1750.174921,6810.321008,4215.16671,2078.645826,2717.123412,2377.222215,1735.061577,3490.244028,1483.336954,Central Bank of India,1.0,Low Risk
31002.32101,50,3,Student,Tier_1,9300.696303,4323.909991,1503.349747,4498.978195,1792.892013,845.9901289,882.7050038,2064.590258,1248.143914,2850.730593,576.5629617,Bank of Baroda,0.575,Medium Risk
7655.440611,30,4,Student,Tier_1,2296.632183,388.0280343,227.6891687,1024.06362,584.6362856,215.4854854,319.5918654,444.7049579,355.3218625,728.8256248,147.7788877,Bank of Baroda,0.575,Medium Risk
74219.52692,41,4,Professional,Tier_2,14843.90538,4406.010249,2078.782004,8348.261942,4387.890026,3319.130249,2753.71777,4553.146204,3126.540964,3821.976606,1911.015134,IDFC FIRST Bank,0.221,High Risk
6042.625788,61,1,Professional,Tier_1,1812.787736,0.0,258.7798017,805.3531406,349.5901093,169.4234422,231.6496429,334.5307833,246.0025807,490.7061489,88.38997015,State Bank of India,0.521,Medium Risk
21493.7901,54,4,Student,Tier_2,4298.75802,0.0,497.1156109,2314.307291,1229.640986,724.0035316,728.4969129,1302.813212,700.2477213,1627.504815,245.0906618,Indian Bank,0.698,Medium Risk
78817.73074,39,4,Self_Employed,Tier_2,15763.54615,0.0,2907.269137,8908.448867,4872.221279,3812.624293,2463.56769,3309.708883,3141.632132,3976.710691,2026.094392,Axis Bank Ltd.,0.131,High Risk
22555.15039,30,3,Retired,Tier_2,4511.030079,0.0,872.9595687,2318.88299,1535.590888,601.7205899,718.7698048,1213.055385,971.0809314,2134.770484,350.8490553,IDBI Bank Ltd.,0.833,Low Risk
17222.90506,57,2,Professional,Tier_2,3444.581013,0.0,503.5898979,2308.290099,1039.318442,639.7559514,545.1507122,1211.85199,551.5344355,1299.617539,310.2914793,Yes Bank Ltd.,0.155,High Risk
60619.00791,29,0,Retired,Tier_2,12123.80158,9444.993349,2941.878719,8935.675644,3160.652676,2664.321528,2850.610255,2769.506572,2272.106311,0.0,1576.965264,UCO Bank,0.96,Low Risk
15184.96133,58,2,Professional,Tier_1,4555.4884,0.0,493.2355467,2227.033592,974.4519663,538.7305019,737.2928294,610.8473375,480.8560947,1352.598671,418.2604962,HDFC Bank Ltd.,0.013,High Risk
11284.34995,63,4,Self_Employed,Tier_2,2256.869991,1934.624804,320.5043043,1584.282993,670.4779438,493.4303491,505.6382024,551.2744976,393.5157645,614.7287061,185.9360722,ICICI Bank Ltd.,0.117,High Risk
37367.77013,24,0,Professional,Tier_2,7473.554026,0.0,1514.557055,4036.083758,2443.033891,1427.8318,919.6600735,1506.662556,1413.39178,0.0,1085.900348,Axis Bank Ltd.,0.131,High Risk
25915.95346,53,4,Retired,Tier_1,7774.786039,0.0,1079.057431,3685.266486,1552.08616,709.716726,743.7239099,1605.612329,946.9199645,2000.410514,515.034846,IDFC FIRST Bank,0.221,High Risk
11092.38559,46,1,Self_Employed,Tier_1,3327.715678,0.0,363.9158791,1110.847955,679.1808688,365.5841374,297.3319021,471.195175,387.7577437,930.4801674,304.4636638,Canara Bank,0.805,Low Risk
49936.86031,46,4,Self_Employed,Tier_1,14981.05809,0.0,1270.402962,7281.685131,3252.1479,2278.803509,2122.731419,2680.541218,2111.271891,4972.975572,1463.873116,Indian Overseas Bank,0.904,Low Risk
43501.15398,43,0,Self_Employed,Tier_2,8700.230797,0.0,1694.566416,5881.300301,2374.942762,1508.861266,881.8069573,2054.591048,1566.872881,0.0,611.4854613,State Bank of India,0.521,Medium Risk
22497.2565,44,1,Self_Employed,Tier_2,4499.4513,0.0,617.8151487,2446.604117,1240.774054,945.3811059,799.0280194,1404.257259,876.0420358,1628.246381,602.1072109,Bank of Baroda,0.575,Medium Risk
23763.04818,41,0,Retired,Tier_1,7128.914455,4018.817002,633.9147097,3046.682775,1298.852755,1052.377856,947.9099278,1168.913334,830.8625607,0.0,427.9054239,ICICI Bank Ltd.,0.117,High Risk
43707.14436,48,1,Self_Employed,Tier_2,8741.428872,3325.542435,1631.88819,5740.860761,2622.967864,1626.497536,1205.749303,3408.618117,1552.930991,2424.326951,1020.412451,UCO Bank,0.96,Low Risk
77749.06439,24,3,Retired,Tier_2,15549.81288,0.0,3854.838052,8817.302275,4347.118409,2873.801919,3565.326567,5205.748736,3574.605349,7378.906578,1909.205426,Indian Bank,0.698,Medium Risk
23925.93013,34,0,Professional,Tier_2,4785.186026,1215.226433,975.7000465,3410.834365,1645.892797,509.5406237,574.6332621,1488.446732,997.9943383,0.0,369.1049533,HDFC Bank Ltd.,0.013,High Risk
